[Tue Aug 27 22:56:06.352067 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:56:06.999206 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:56:08.218629 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:56:08.470061 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:56:08.778539 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:56:09.011133 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:56:09.179373 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:56:09.397530 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:56:11.188274 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:56:11.392755 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:56:13.698201 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/, referer: http://localhost/
[Tue Aug 27 22:56:13.896581 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:56:15.925595 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/, referer: http://localhost/
[Tue Aug 27 22:56:16.149082 2019] [authz_core:error] [pid 11608:tid 1964] [client ::1:51492] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:57:14.065731 2019] [authz_core:error] [pid 10552:tid 1964] [client ::1:51503] AH01630: client denied by server configuration: F:/, referer: http://localhost/
[Tue Aug 27 22:57:14.560267 2019] [authz_core:error] [pid 10552:tid 1964] [client ::1:51503] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:57:14.915866 2019] [authz_core:error] [pid 10552:tid 1964] [client ::1:51503] AH01630: client denied by server configuration: F:/, referer: http://localhost/
[Tue Aug 27 22:57:15.155828 2019] [authz_core:error] [pid 10552:tid 1964] [client ::1:51503] AH01630: client denied by server configuration: F:/, referer: http://localhost/
[Tue Aug 27 22:57:15.324461 2019] [authz_core:error] [pid 10552:tid 1964] [client ::1:51503] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:58:38.310032 2019] [authz_core:error] [pid 2968:tid 1916] [client ::1:51519] AH01630: client denied by server configuration: F:/, referer: http://localhost/
[Tue Aug 27 22:58:38.731945 2019] [authz_core:error] [pid 2968:tid 1916] [client ::1:51519] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost/
[Tue Aug 27 22:58:41.674389 2019] [authz_core:error] [pid 2968:tid 1912] [client 127.0.0.1:51524] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:58:42.340176 2019] [authz_core:error] [pid 2968:tid 1912] [client 127.0.0.1:51524] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 22:58:44.556135 2019] [authz_core:error] [pid 2968:tid 1912] [client 127.0.0.1:51524] AH01630: client denied by server configuration: F:/
[Tue Aug 27 22:58:44.757775 2019] [authz_core:error] [pid 2968:tid 1912] [client 127.0.0.1:51524] AH01630: client denied by server configuration: F:/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:02:39.965778 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51566] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:02:40.393045 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51566] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:02:41.917889 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51566] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:02:42.152413 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51566] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:02:50.342968 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51570] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:02:50.859737 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51570] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://127.0.0.1/
[Tue Aug 27 23:02:52.749617 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51570] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:02:52.995799 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51570] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://127.0.0.1/
[Tue Aug 27 23:02:59.036535 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51572] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:02:59.623161 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51572] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:04:40.495414 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51592] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:04:40.767051 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51592] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:04:42.296545 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51592] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:04:42.541251 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51592] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:04:43.726163 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51592] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:04:44.000583 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51592] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:05:46.107101 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51603] AH01630: client denied by server configuration: F:/html/
[Tue Aug 27 23:05:46.518168 2019] [authz_core:error] [pid 10048:tid 1964] [client 127.0.0.1:51603] AH01630: client denied by server configuration: F:/html/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:05:53.051962 2019] [authz_core:error] [pid 13684:tid 1932] [client 127.0.0.1:51606] AH01630: client denied by server configuration: D:/
[Tue Aug 27 23:05:53.260686 2019] [authz_core:error] [pid 13684:tid 1932] [client 127.0.0.1:51606] AH01630: client denied by server configuration: D:/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:05:54.583214 2019] [authz_core:error] [pid 13684:tid 1932] [client 127.0.0.1:51606] AH01630: client denied by server configuration: D:/
[Tue Aug 27 23:05:54.807971 2019] [authz_core:error] [pid 13684:tid 1932] [client 127.0.0.1:51606] AH01630: client denied by server configuration: D:/favicon.ico, referer: http://localhost.com/
[Tue Aug 27 23:07:09.159957 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.163394 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.163394 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.163394 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.163394 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:09.164447 2019] [core:error] [pid 2588:tid 1964] (OS 5)Access is denied.  : [client 127.0.0.1:51641] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:27.770630 2019] [core:error] [pid 2588:tid 1936] (OS 5)Access is denied.  : [client 127.0.0.1:51647] AH00127: Cannot map GET / HTTP/1.1 to file
[Tue Aug 27 23:07:33.222079 2019] [core:error] [pid 14072:tid 1952] (OS 5)Access is denied.  : [client 127.0.0.1:51648] AH00127: Cannot map GET / HTTP/1.1 to file
